timestamp,m_t_5,jts5,v5,q5,time_seconds,velocity
13:15:58.949068,0.0023599999999999,-4.429716398085427,-33.336,-71.82174682617188,68.444595,0.0
13:15:58.954058,0.0023599999999999,-4.429716398085427,-33.336,-71.82174682617188,68.449585,0.0
13:15:58.959060,0.0023599999999999,-4.429716398085427,-33.336,-71.82174682617188,68.454587,0.0
13:15:58.964059,0.0023599999999999,-4.429716398085427,-33.336,-71.82174682617188,68.459586,0.0
13:15:58.969328,0.0023599999999999,-4.429716398085427,-33.336,-71.82174682617188,68.464855,0.0
13:15:58.974052,0.00767,-4.689726163710427,-32.4,-72.85789489746094,68.469579,-219.33701763123412
13:15:58.979053,0.00767,-4.689726163710427,-32.4,-72.85789489746094,68.47458,0.0
13:15:58.984055,0.00767,-4.689726163710427,-32.4,-72.85789489746094,68.479582,0.0
13:15:58.989055,0.00767,-4.689726163710427,-32.4,-72.85789489746094,68.484582,0.0
13:15:58.994084,0.00767,-4.689726163710427,-32.4,-72.85789489746094,68.489611,0.0
13:15:58.999069,0.00767,-4.689726163710427,-32.4,-72.85789489746094,68.494596,0.0
13:15:59.004045,0.00177,-4.523313810194802,-31.386,-73.90365600585938,68.499572,-210.16099445309584
13:15:59.009055,0.00177,-4.523313810194802,-31.386,-73.90365600585938,68.504582,0.0
13:15:59.014055,0.00177,-4.523313810194802,-31.386,-73.90365600585938,68.509582,0.0
13:15:59.019054,0.00177,-4.523313810194802,-31.386,-73.90365600585938,68.514581,0.0
13:15:59.024069,0.00177,-4.523313810194802,-31.386,-73.90365600585938,68.519596,0.0
13:15:59.029072,0.00177,-4.523313810194802,-31.386,-73.90365600585938,68.524599,0.0
13:15:59.034162,0.00177,-4.523313810194802,-31.386,-73.90365600585938,68.529689,0.0
13:15:59.039030,0.00413,-4.679319669569802,-30.42,-74.87319946289062,68.534557,-199.1666920770085
13:15:59.044063,0.00413,-4.679319669569802,-30.42,-74.87319946289062,68.53959,0.0
13:15:59.049111,0.00413,-4.679319669569802,-30.42,-74.87319946289062,68.544638,0.0
13:15:59.054045,0.00413,-4.679319669569802,-30.42,-74.87319946289062,68.549572,0.0
13:15:59.059068,0.00413,-4.679319669569802,-30.42,-74.87319946289062,68.554595,0.0
13:15:59.064072,0.00413,-4.679319669569802,-30.42,-74.87319946289062,68.559599,0.0
13:15:59.069087,0.0047199999999999,-4.564909269179177,-29.604,-75.83106994628906,68.564614,-191.00109339948088
13:15:59.074420,0.0047199999999999,-4.564909269179177,-29.604,-75.83106994628906,68.569947,0.0
13:15:59.079352,0.0047199999999999,-4.564909269179177,-29.604,-75.83106994628906,68.574879,0.0
13:15:59.084291,0.0047199999999999,-4.564909269179177,-29.604,-75.83106994628906,68.579818,0.0
13:15:59.089240,0.0047199999999999,-4.564909269179177,-29.604,-75.83106994628906,68.584767,0.0
13:15:59.094266,0.0047199999999999,-4.564909269179177,-29.604,-75.83106994628906,68.589793,0.0
13:15:59.099301,0.0047199999999999,-4.564909269179177,-29.604,-75.83106994628906,68.594828,0.0
13:15:59.104300,0.00531,-4.772917081679177,-28.47,-76.78550720214844,68.599827,-190.92563629921207
13:15:59.109297,0.00531,-4.772917081679177,-28.47,-76.78550720214844,68.604824,0.0
13:15:59.114263,0.00531,-4.772917081679177,-28.47,-76.78550720214844,68.60979,0.0
13:15:59.119309,0.00531,-4.772917081679177,-28.47,-76.78550720214844,68.614836,0.0
13:15:59.124350,0.00531,-4.772917081679177,-28.47,-76.78550720214844,68.619877,0.0
13:15:59.129418,0.00531,-4.772917081679177,-28.47,-76.78550720214844,68.624945,0.0
13:15:59.134295,0.0059,-4.627317716444802,-27.6,-77.70904541015625,68.629822,-189.36604634127107
13:15:59.139261,0.0059,-4.627317716444802,-27.6,-77.70904541015625,68.634788,0.0
13:15:59.144288,0.0059,-4.627317716444802,-27.6,-77.70904541015625,68.639815,0.0
13:15:59.149368,0.0059,-4.627317716444802,-27.6,-77.70904541015625,68.644895,0.0
13:15:59.154246,0.0059,-4.627317716444802,-27.6,-77.70904541015625,68.649773,0.0
13:15:59.159300,0.0059,-4.627317716444802,-27.6,-77.70904541015625,68.654827,0.0
13:15:59.164271,0.0059,-4.627317716444802,-27.6,-77.70904541015625,68.659798,0.0
13:15:59.169284,0.00826,-4.856107999647927,-26.31,-78.56185913085938,68.664811,-170.12043101979447
13:15:59.174296,0.00826,-4.856107999647927,-26.31,-78.56185913085938,68.669823,0.0
13:15:59.179313,0.00826,-4.856107999647927,-26.31,-78.56185913085938,68.67484,0.0
13:15:59.184327,0.00826,-4.856107999647927,-26.31,-78.56185913085938,68.679854,0.0
13:15:59.189370,0.00826,-4.856107999647927,-26.31,-78.56185913085938,68.684897,0.0
13:15:59.194311,0.00826,-4.856107999647927,-26.31,-78.56185913085938,68.689838,0.0
13:15:59.199647,0.00708,-4.689726163710427,-25.578000000000003,-79.39682006835938,68.695174,-156.4769373126
13:15:59.204303,0.00708,-4.689726163710427,-25.578000000000003,-79.39682006835938,68.69983,0.0
13:15:59.209324,0.00708,-4.689726163710427,-25.578000000000003,-79.39682006835938,68.704851,0.0
13:15:59.214410,0.00708,-4.689726163710427,-25.578000000000003,-79.39682006835938,68.709937,0.0
13:15:59.219360,0.00708,-4.689726163710427,-25.578000000000003,-79.39682006835938,68.714887,0.0
13:15:59.224291,0.00708,-4.689726163710427,-25.578000000000003,-79.39682006835938,68.719818,0.0
