m_t_5,jts5,v5,q5,velocity
-0.0825999999999999,4.847078035508323,-30.294,72.76382446289062,0.0
-0.08142,4.670289705430198,-29.958,71.74072265625,-206.72899709853544
-0.08142,4.670289705430198,-29.958,71.74072265625,0.0
-0.0796499999999999,4.670289705430198,-29.892,70.78010559082031,-179.5881595493959
-0.0796499999999999,4.722291658555198,-29.892,70.78010559082031,0.0
-0.08732,4.649476717148948,-29.826,69.81056213378906,-193.097681145467
-0.08732,4.649476717148948,-29.826,69.81056213378906,0.0
-0.08083,4.670289705430198,-30.066,68.83621215820312,-198.7658048931117
-0.08083,4.670289705430198,-30.066,68.83621215820312,0.0
-0.08614,4.545472810898948,-30.186,67.84194946289062,-204.0769079048744
-0.08614,4.545472810898948,-30.186,67.84194946289062,0.0
-0.0778799999999999,4.618287752305198,-30.33,66.87034606933594,-192.0544363618619
-0.0778799999999999,4.618287752305198,-30.33,66.87034606933594,0.0
-0.08614,4.659883211289573,-29.988,65.8740234375,-193.12320834191783
-0.08614,4.659883211289573,-29.988,65.8740234375,0.0
-0.0802399999999999,4.535066316758323,-29.922,64.92164611816406,-187.7345395891733
-0.0802399999999999,4.535066316758323,-29.922,64.92164611816406,0.0
-0.08378,4.535066316758323,-30.018,63.95759582519532,-190.6745041473091
-0.08378,4.535066316758323,-30.018,63.95759582519532,0.0
-0.08319,4.503877351914573,-30.204,62.98736572265625,-176.08531806519125
-0.08319,4.503877351914573,-30.204,62.98736572265625,0.0
-0.07729,4.451875398789573,-30.15,62.02537536621094,-191.97572469471328
-0.07729,4.451875398789573,-30.15,62.02537536621094,0.0
-0.08142,4.379090974961448,-29.976000000000003,61.0125732421875,-179.79799822892198
-0.08142,4.379090974961448,-29.976000000000003,61.0125732421875,0.0
-0.0743399999999999,4.379090974961448,-29.964,60.03753662109375,-195.4764677413295
-0.0743399999999999,4.379090974961448,-29.964,60.03753662109375,0.0
-0.07847,4.306276033555198,-29.592,59.10095214843751,-177.01464234665215
-0.07847,4.306276033555198,-29.592,59.10095214843751,0.0
-0.0825999999999999,4.327089021836448,-30.018,58.138275146484375,-191.9212523829873
-0.0825999999999999,4.327089021836448,-30.018,58.138275146484375,0.0
-0.0755199999999999,4.108674715195823,-30.174000000000003,57.16804504394531,-191.6314640606552
-0.0755199999999999,4.108674715195823,-30.174000000000003,57.16804504394531,0.0
-0.0796499999999999,4.202272127305198,-30.288,56.23146057128906,-185.0226141162208
-0.0796499999999999,4.202272127305198,-30.288,56.23146057128906,0.0
-0.07493,4.025483797227073,-30.216,55.20973205566406,-204.1007821863465
-0.07493,4.025483797227073,-30.216,55.20973205566406,0.0
-0.0743399999999999,4.077485750352073,-29.916,54.229888916015625,-196.00782949559627
-0.0743399999999999,4.077485750352073,-29.916,54.229888916015625,0.0
